col0_1,col0_2
4199.0,0.02114182859000949
4200.0,0.021202347944899207
4201.0,0.0212629177496078
4202.0,0.021323538021294528
4203.0,0.021384208777118646
4204.0,0.021444930034239404
4205.0,0.021505701809816074
4206.0,0.021566524121007916
4207.0,0.021627396984974175
4208.0,0.02168832041887412
4209.0,0.021749294439867006
4210.0,0.021810319065112094
4211.0,0.021871394311768648
4212.0,0.021932520196995917
4213.0,0.021993696737953164
4214.0,0.022054923951799647
4215.0,0.022116201855694625
4216.0,0.022177530466797355
4217.0,0.022238909802267105
4218.0,0.02230033987926312
4219.0,0.022361820714944667
4220.0,0.02242204469684167
4221.0,0.022479338263945905
4222.0,0.022536678576886925
4223.0,0.022594065651379898
4224.0,0.02265149950313998
4225.0,0.022708980147882325
4226.0,0.02276650760132211
4227.0,0.02282408187917447
4228.0,0.022881702997154568
4229.0,0.02293937097097757
4230.0,0.02299708581635863
4231.0,0.02305484754901292
4232.0,0.023112656184655574
4233.0,0.02317051173900176
4234.0,0.02322841422776665
4235.0,0.023286363666665387
4236.0,0.023344360071413134
4237.0,0.023402403457725054
4238.0,0.023460493841316293
4239.0,0.02351863123790203
4240.0,0.0235768156631974
4241.0,0.02363504713291758
4242.0,0.023693325662777716
4243.0,0.023751651268492973
4244.0,0.023810023965778512
4245.0,0.02386844377034948
4246.0,0.02392691069792105
4247.0,0.02398542476420837
4248.0,0.024043985984926606
4249.0,0.024102594375790903
4250.0,0.024161249952516436
4251.0,0.024219952730818353
4252.0,0.024278702726411812
4253.0,0.024337499955011985
4254.0,0.024396344432334016
4255.0,0.02445523617409306
4256.0,0.02451417519600429
4257.0,0.02457248810998021
4258.0,0.024617277866594747
4259.0,0.024662101568348176
4260.0,0.02470695922624198
4261.0,0.024751850851277665
4262.0,0.024796776454456725
4263.0,0.02484173604678066
4264.0,0.024886729639250964
4265.0,0.02493175724286914
4266.0,0.02497681886863667
4267.0,0.025021914527555065
4268.0,0.02506704423062582
4269.0,0.02511220798885043
4270.0,0.0251574058132304
4271.0,0.025202637714767218
4272.0,0.025247903704462372
4273.0,0.025293203793317377
4274.0,0.025338537992333727
4275.0,0.025383906312512916
4276.0,0.025429308764856433
4277.0,0.025474745360365793
4278.0,0.02552021611004248
4279.0,0.025565721024887987
4280.0,0.02561126011590382
4281.0,0.025656833394091482
4282.0,0.02570244087045246
4283.0,0.025748082555988257
4284.0,0.025793758461700362
4285.0,0.025839468598590275
4286.0,0.025885212977659503
4287.0,0.025930991609909526
4288.0,0.025976804506341857
4289.0,0.026022651677957982
4290.0,0.02606853313575941
4291.0,0.026114448890747623
4292.0,0.02616039895392413
4293.0,0.026206383336290422
4294.0,0.026252402048848003
4295.0,0.02632629758244842
4296.0,0.02640767945059343
4297.0,0.02648912853933083
4298.0,0.026570644871132282
4299.0,0.026652228468469454
4300.0,0.026733879353814
4301.0,0.026815597549637596
4302.0,0.026897383078411895
4303.0,0.026979235962608566
4304.0,0.02706115622469926
4305.0,0.02714314388715565
4306.0,0.027225198972449405
4307.0,0.027307321503052175
4308.0,0.027389511501435627
4309.0,0.027471768990071428
4310.0,0.027554093991431237
4311.0,0.027636486527986715
4312.0,0.027718946622209525
4313.0,0.027801474296571337
4314.0,0.027884069573543807
4315.0,0.027966732475598603
4316.0,0.028049463025207385
4317.0,0.02813226124484181
4318.0,0.028215127156973552
4319.0,0.02829806078407426
4320.0,0.02838106214861561
4321.0,0.028464131273069265
4322.0,0.02854726817990688
4323.0,0.028630472891600117
4324.0,0.028713745430620642
4325.0,0.028797085819440127
4326.0,0.028880494080530218
4327.0,0.02896397023636259
4328.0,0.029047514309408898
4329.0,0.029131126322140814
4330.0,0.029214806297029987
4331.0,0.029298554256548096
4332.0,0.029383703919534144
4333.0,0.029470097863504633
4334.0,0.029556562176413115
4335.0,0.02964309688153316
4336.0,0.029729702002138352
4337.0,0.02981637756150229
4338.0,0.029903123582898553
4339.0,0.029989940089600715
4340.0,0.03007682710488237
4341.0,0.030163784652017106
4342.0,0.030250812754278506
4343.0,0.03033791143494015
4344.0,0.030425080717275618
4345.0,0.030512320624558505
4346.0,0.030599631180062387
4347.0,0.03068701240706086
4348.0,0.03077446432882749
4349.0,0.03086198696863589
4350.0,0.030949580349759618
4351.0,0.031037244495472273
4352.0,0.031124979429047423
4353.0,0.031212785173758677
4354.0,0.031300661752879606
4355.0,0.031388609189683794
4356.0,0.03147662750744482
4357.0,0.03156471672943629
4358.0,0.03165287687893177
4359.0,0.03174110797920485
4360.0,0.0318294100535291
4361.0,0.03191778312517814
4362.0,0.03200622721742551
4363.0,0.03209474235354483
4364.0,0.03218332855680968
4365.0,0.03227198585049362
4366.0,0.03236071425787027
4367.0,0.03244951380221318
4368.0,0.03253838450679596
4369.0,0.03263790846099495
4370.0,0.032766438645185816
4371.0,0.032895076231498406
4372.0,0.03302382125562054
4373.0,0.033152673753240054
4374.0,0.03328163376004475
4375.0,0.03341070131172247
4376.0,0.033539876443961024
4377.0,0.03366915919244824
4378.0,0.033798549592871936
4379.0,0.03392804768091994
4380.0,0.034057653492280085
4381.0,0.034187367062640174
4382.0,0.03431718842768804
4383.0,0.034447117623111506
4384.0,0.034577154684598405
4385.0,0.03470729964783653
4386.0,0.034837552548513735
4387.0,0.03496791342231783
4388.0,0.03509838230493664
4389.0,0.035228959232057995
4390.0,0.03535964423936969
4391.0,0.03549043736255958
4392.0,0.035621338637315474
4393.0,0.03575234809932519
4394.0,0.035883465784276564
4395.0,0.03601469172785741
4396.0,0.03614602596575555
4397.0,0.03627746853365882
4398.0,0.03640901946725501
4399.0,0.03654067880223199
4400.0,0.036672446574277553
4401.0,0.03680432281907952
4402.0,0.03693630757232572
4403.0,0.03706840086970399
4404.0,0.03720060274690214
4405.0,0.03733291323960799
4406.0,0.03746555699278273
4407.0,0.03762020217366814
4408.0,0.03777497615407771
4409.0,0.03792987897653205
4410.0,0.0380849106835517
4411.0,0.03824007131765728
4412.0,0.03839536092136935
4413.0,0.03855077953720852
4414.0,0.03870632720769535
4415.0,0.03886200397535044
4416.0,0.039017809882694356
4417.0,0.039173744972247695
4418.0,0.03932980928653104
4419.0,0.03948600286806498
4420.0,0.03964232575937007
4421.0,0.03979877800296695
4422.0,0.03995535964137616
4423.0,0.040112070717118274
4424.0,0.040268911272713925
4425.0,0.04042588135068366
4426.0,0.04058298099354807
4427.0,0.04074021024382775
4428.0,0.040897569144043265
4429.0,0.0410550577367152
4430.0,0.04121267606436417
4431.0,0.041370424169510735
4432.0,0.04152830209467547
4433.0,0.04168630988237898
4434.0,0.04184444757514184
4435.0,0.04200271521548462
4436.0,0.04216111284592793
4437.0,0.04231964050899235
4438.0,0.04247829824719843
4439.0,0.04263708610306681
4440.0,0.042796004119118033
4441.0,0.04295505233787268
4442.0,0.043114230801851366
4443.0,0.043273539553574665
4444.0,0.04347733019931754
4445.0,0.04369589450449264
4446.0,0.04391464230620061
4447.0,0.044133573664871195
4448.0,0.044352688640934126
4449.0,0.044571987294819114
4450.0,0.0447914696869559
4451.0,0.04501113587777422
4452.0,0.04523098592770379
4453.0,0.04545101989717434
4454.0,0.04567123784661561
4455.0,0.045891639836457304
4456.0,0.046112225927129165
4457.0,0.04633299617906094
4458.0,0.04655395065268233
4459.0,0.046775089408423086
4460.0,0.046996412506712916
4461.0,0.04721792000798156
4462.0,0.04743961197265876
4463.0,0.047661488461174205
4464.0,0.04788354953395765
4465.0,0.04810579525143884
4466.0,0.04832822567404749
4467.0,0.048550840862213306
4468.0,0.04877364087636604
4469.0,0.04899662577693542
4470.0,0.049219795624351165
4471.0,0.04944315047904302
4472.0,0.04966669040144069
4473.0,0.04989041545197393
4474.0,0.05011432569107245
4475.0,0.05033842117916598
4476.0,0.05056270197668426
4477.0,0.050787168144057
4478.0,0.05101181974171395
4479.0,0.05123665683008483
4480.0,0.05146167946959936
4481.0,0.051706183428256974
4482.0,0.051970616131875896
4483.0,0.052235269406548795
4484.0,0.05250014332436295
4485.0,0.05276523795740569
4486.0,0.05303055337776428
4487.0,0.05329608965752604
4488.0,0.053561846868778254
4489.0,0.0538278250836082
4490.0,0.05409402437410322
4491.0,0.054360444812350577
4492.0,0.054627086470437576
4493.0,0.054893949420451525
4494.0,0.05516103373447969
4495.0,0.055428339484609415
4496.0,0.05569586674292795
4497.0,0.05596361558152262
4498.0,0.05623158607248071
4499.0,0.056499778287889525
4500.0,0.05676819229983635
4501.0,0.057036828180408505
4502.0,0.05730568600169325
4503.0,0.057574765835777926
4504.0,0.05784406775474978
4505.0,0.05811359183069616
4506.0,0.05838333813570432
4507.0,0.05865330674186158
4508.0,0.05892349772125524
4509.0,0.059193911145972576
4510.0,0.05946454708810091
4511.0,0.05973540561972752
4512.0,0.06000648681293969
4513.0,0.060277790739824755
4514.0,0.06054931747246999
4515.0,0.06082106708296269
4516.0,0.06109303964339015
4517.0,0.06136523522583968
4518.0,0.06165254333875021
4519.0,0.06198809198555734
4520.0,0.06232391955448984
4521.0,0.06266002613611572
4522.0,0.06299641182100299
4523.0,0.06333307669971965
4524.0,0.06367002086283371
4525.0,0.06400724440091318
4526.0,0.0643447474045261
4527.0,0.06468252996424041
4528.0,0.06502059217062417
4529.0,0.06535893411424537
4530.0,0.06569755588567201
4531.0,0.0660364575754721
4532.0,0.0663756392742137
4533.0,0.06671510107246473
4534.0,0.06705484306079323
4535.0,0.06739486532976727
4536.0,0.06773516796995477
4537.0,0.06807575107192378
4538.0,0.0684166147262423
4539.0,0.06875775902347835
4540.0,0.06909918405419992
4541.0,0.06944088990897503
4542.0,0.06978287667837169
4543.0,0.07012514445295788
4544.0,0.07046769332330166
4545.0,0.07081052337997099
4546.0,0.0711536347135339
4547.0,0.07149702741455838
4548.0,0.07184070157361247
4549.0,0.07218465728126416
4550.0,0.07252889462808146
4551.0,0.07287341370463235
4552.0,0.07321821460148488
4553.0,0.07356329740920706
4554.0,0.07390866221836684
4555.0,0.07425430911953228
4556.0,0.07471537651460368
4557.0,0.07518002124983425
4558.0,0.07564505228422064
4559.0,0.0761104697425352
4560.0,0.0765762737495504
4561.0,0.07704246443003855
4562.0,0.07750904190877214
4563.0,0.07797600631052352
4564.0,0.07844335776006511
4565.0,0.07891109638216931
4566.0,0.07937922230160856
4567.0,0.07984773564315517
4568.0,0.08031663653158164
4569.0,0.08078592509166031
4570.0,0.08125560144816363
4571.0,0.08172566572586398
4572.0,0.08219611804953372
4573.0,0.08266695854394535
4574.0,0.08313818733387116
4575.0,0.08360980454408364
4576.0,0.08408181029935514
4577.0,0.08455420472445807
4578.0,0.08502698794416488
4579.0,0.08550016008324791
4580.0,0.08597372126647959
4581.0,0.08644767161863233
4582.0,0.08692201126447853
4583.0,0.08739674032879059
4584.0,0.08787185893634089
4585.0,0.08834736721190187
4586.0,0.08882326528024591
4587.0,0.0892995532661454
4588.0,0.08977623129437279
4589.0,0.09025329948970043
4590.0,0.09073075797690075
4591.0,0.09120860688074614
4592.0,0.091686846326009
4593.0,0.09217830288812538
4594.0,0.09267527025843086
4595.0,0.09317264416852966
4596.0,0.09367042474829464
4597.0,0.09416861212759872
4598.0,0.09466720643631486
4599.0,0.0951662078043159
4600.0,0.09566561636147478
4601.0,0.09616543223766438
4602.0,0.09666565556275764
4603.0,0.09716628646662742
4604.0,0.09766732507914667
4605.0,0.09816877153018828
4606.0,0.09867062594962515
4607.0,0.09917288846733019
4608.0,0.09967555921317633
4609.0,0.10017863831703643
4610.0,0.10068212590878345
4611.0,0.10118602211829023
4612.0,0.10169032707542973
4613.0,0.10219504091007484
4614.0,0.10270016375209845
4615.0,0.1032056957313735
4616.0,0.10371163697777289
4617.0,0.10421798762116949
4618.0,0.10472474779143617
4619.0,0.105231917618446
4620.0,0.10573949723207171
4621.0,0.10624748676218632
4622.0,0.10675588633866268
4623.0,0.10726469609137369
4624.0,0.10777391615019229
4625.0,0.10828354664499137
4626.0,0.10879358770564385
4627.0,0.10930403946202259
4628.0,0.10981490204400057
4629.0,0.11032617558145062
4630.0,0.11085188223645062
4631.0,0.11139464930482715
4632.0,0.1119378542093315
4633.0,0.11248149708841582
4634.0,0.11302557808053226
4635.0,0.11357009732413283
4636.0,0.11411505495766976
4637.0,0.11466045111959507
4638.0,0.1152062859483609
4639.0,0.1157525595824194
4640.0,0.11629927216022261
4641.0,0.11684642382022269
4642.0,0.11739401470087178
4643.0,0.11794204494062191
4644.0,0.11849051467792525
4645.0,0.11903942405123391
4646.0,0.119588773199
4647.0,0.12013856225967565
4648.0,0.1206887913717129
4649.0,0.12123946067356393
4650.0,0.12179057030368083
4651.0,0.12234212040051573
4652.0,0.12289411110252071
4653.0,0.1234465425481479
4654.0,0.12399941487584942
4655.0,0.12455272822407737
4656.0,0.12510648273128389
4657.0,0.12566067853592103
4658.0,0.12621531577644096
4659.0,0.12677039459129577
4660.0,0.12732591511893754
4661.0,0.12788187749781849
4662.0,0.1284382818663906
4663.0,0.12899512836310606
4664.0,0.12955241712641696
4665.0,0.1301101482947754
4666.0,0.13066832200663353
4667.0,0.1312723535962867
4668.0,0.13205896963559483
4669.0,0.1328462236351295
4670.0,0.13363411579599582
4671.0,0.13442264631929904
4672.0,0.1352118154061443
4673.0,0.13600162325763673
4674.0,0.1367920700748815
4675.0,0.13758315605898386
4676.0,0.13837488141104892
4677.0,0.13916724633218186
4678.0,0.13996025102348786
4679.0,0.14075389568607208
4680.0,0.14154818052103968
4681.0,0.14234310572949588
4682.0,0.14313867151254572
4683.0,0.1439348780712946
4684.0,0.14473172560684747
4685.0,0.14552921432030957
4686.0,0.1463273444127861
4687.0,0.14712611608538223
4688.0,0.14792552953920307
4689.0,0.14872558497535388
4690.0,0.14952628259493975
4691.0,0.15032762259906587
4692.0,0.15112960518883745
4693.0,0.15193223056535965
4694.0,0.1527354989297376
4695.0,0.15353941048307643
4696.0,0.15434396542648146
4697.0,0.15514916396105774
4698.0,0.1559550062879105
4699.0,0.15676149260814487
