index	name	lam	centerlam	bandwidth	response	group
0	u	3450.0	3556.492837869254	3747.238481188844	0.012865740720172148	sdt_default
0	u	3455.0	3556.492837869254	3747.238481188844	0.014300282567970122	sdt_default
0	u	3460.0	3556.492837869254	3747.238481188844	0.01584811267309263	sdt_default
0	u	3465.0	3556.492837869254	3747.238481188844	0.017633354232369104	sdt_default
0	u	3470.0	3556.492837869254	3747.238481188844	0.019290675020401406	sdt_default
0	u	3475.0	3556.492837869254	3747.238481188844	0.02097044716670865	sdt_default
0	u	3480.0	3556.492837869254	3747.238481188844	0.022733898078009605	sdt_default
0	u	3485.0	3556.492837869254	3747.238481188844	0.02445166540125855	sdt_default
0	u	3490.0	3556.492837869254	3747.238481188844	0.026089282203046675	sdt_default
0	u	3495.0	3556.492837869254	3747.238481188844	0.027789632656330568	sdt_default
0	u	3500.0	3556.492837869254	3747.238481188844	0.029607001467075404	sdt_default
0	u	3505.0	3556.492837869254	3747.238481188844	0.03129697770520848	sdt_default
0	u	3510.0	3556.492837869254	3747.238481188844	0.03285619947066363	sdt_default
0	u	3515.0	3556.492837869254	3747.238481188844	0.03455948813279852	sdt_default
0	u	3520.0	3556.492837869254	3747.238481188844	0.03641415889983266	sdt_default
0	u	3525.0	3556.492837869254	3747.238481188844	0.03825117315146297	sdt_default
0	u	3530.0	3556.492837869254	3747.238481188844	0.040224932531099294	sdt_default
0	u	3535.0	3556.492837869254	3747.238481188844	0.0421087248063356	sdt_default
0	u	3540.0	3556.492837869254	3747.238481188844	0.043814489732861665	sdt_default
0	u	3545.0	3556.492837869254	3747.238481188844	0.045777105607988686	sdt_default
0	u	3550.0	3556.492837869254	3747.238481188844	0.04744593199727087	sdt_default
0	u	3555.0	3556.492837869254	3747.238481188844	0.04917720517922788	sdt_default
0	u	3560.0	3556.492837869254	3747.238481188844	0.05077997850865499	sdt_default
0	u	3565.0	3556.492837869254	3747.238481188844	0.0527398279896376	sdt_default
0	u	3570.0	3556.492837869254	3747.238481188844	0.05479350973106191	sdt_default
0	u	3575.0	3556.492837869254	3747.238481188844	0.05701259052957554	sdt_default
0	u	3580.0	3556.492837869254	3747.238481188844	0.05927649033984262	sdt_default
0	u	3585.0	3556.492837869254	3747.238481188844	0.06127945493136721	sdt_default
0	u	3590.0	3556.492837869254	3747.238481188844	0.06300400822472406	sdt_default
0	u	3595.0	3556.492837869254	3747.238481188844	0.06516440546648063	sdt_default
0	u	3600.0	3556.492837869254	3747.238481188844	0.06710275368742574	sdt_default
0	u	3605.0	3556.492837869254	3747.238481188844	0.06921866419669402	sdt_default
0	u	3610.0	3556.492837869254	3747.238481188844	0.07105202233450482	sdt_default
0	u	3615.0	3556.492837869254	3747.238481188844	0.0731584357476459	sdt_default
0	u	3620.0	3556.492837869254	3747.238481188844	0.07502517391265226	sdt_default
0	u	3625.0	3556.492837869254	3747.238481188844	0.07754246310599708	sdt_default
0	u	3630.0	3556.492837869254	3747.238481188844	0.0799374289400274	sdt_default
0	u	3635.0	3556.492837869254	3747.238481188844	0.08227593788867289	sdt_default
0	u	3640.0	3556.492837869254	3747.238481188844	0.08404497524073833	sdt_default
0	u	3645.0	3556.492837869254	3747.238481188844	0.08599616831430582	sdt_default
0	u	3650.0	3556.492837869254	3747.238481188844	0.08826563402806388	sdt_default
0	u	3655.0	3556.492837869254	3747.238481188844	0.09075651214213365	sdt_default
0	u	3660.0	3556.492837869254	3747.238481188844	0.09315428306763203	sdt_default
0	u	3665.0	3556.492837869254	3747.238481188844	0.09555316051143542	sdt_default
0	u	3670.0	3556.492837869254	3747.238481188844	0.09758246555503917	sdt_default
0	u	3675.0	3556.492837869254	3747.238481188844	0.1000241154639566	sdt_default
0	u	3680.0	3556.492837869254	3747.238481188844	0.10236407644299754	sdt_default
0	u	3685.0	3556.492837869254	3747.238481188844	0.10441698183057643	sdt_default
0	u	3690.0	3556.492837869254	3747.238481188844	0.10622112251268623	sdt_default
0	u	3695.0	3556.492837869254	3747.238481188844	0.10774160175477984	sdt_default
0	u	3700.0	3556.492837869254	3747.238481188844	0.11017770945132448	sdt_default
0	u	3705.0	3556.492837869254	3747.238481188844	0.11287221003196224	sdt_default
0	u	3710.0	3556.492837869254	3747.238481188844	0.11474205971940936	sdt_default
0	u	3715.0	3556.492837869254	3747.238481188844	0.11616536492360549	sdt_default
0	u	3720.0	3556.492837869254	3747.238481188844	0.11813056492030527	sdt_default
0	u	3725.0	3556.492837869254	3747.238481188844	0.121140636425274	sdt_default
0	u	3730.0	3556.492837869254	3747.238481188844	0.12454007351231478	sdt_default
0	u	3735.0	3556.492837869254	3747.238481188844	0.1268471919925203	sdt_default
0	u	3740.0	3556.492837869254	3747.238481188844	0.12786820013429256	sdt_default
0	u	3745.0	3556.492837869254	3747.238481188844	0.12984412312582982	sdt_default
0	u	3750.0	3556.492837869254	3747.238481188844	0.13206280084441374	sdt_default
0	u	3755.0	3556.492837869254	3747.238481188844	0.13350700272578603	sdt_default
0	u	3760.0	3556.492837869254	3747.238481188844	0.13610157450747812	sdt_default
0	u	3765.0	3556.492837869254	3747.238481188844	0.14001071561282075	sdt_default
0	u	3770.0	3556.492837869254	3747.238481188844	0.14429163115934918	sdt_default
0	u	3775.0	3556.492837869254	3747.238481188844	0.14798497519337359	sdt_default
0	u	3780.0	3556.492837869254	3747.238481188844	0.15001759400861267	sdt_default
0	u	3785.0	3556.492837869254	3747.238481188844	0.15118993249819251	sdt_default
0	u	3790.0	3556.492837869254	3747.238481188844	0.1529437395579854	sdt_default
0	u	3795.0	3556.492837869254	3747.238481188844	0.15610327480969446	sdt_default
0	u	3800.0	3556.492837869254	3747.238481188844	0.15918851687903296	sdt_default
0	u	3805.0	3556.492837869254	3747.238481188844	0.16073998753695884	sdt_default
0	u	3810.0	3556.492837869254	3747.238481188844	0.1614340000418194	sdt_default
0	u	3815.0	3556.492837869254	3747.238481188844	0.16293626997560035	sdt_default
0	u	3820.0	3556.492837869254	3747.238481188844	0.16662380600282037	sdt_default
0	u	3825.0	3556.492837869254	3747.238481188844	0.17125539910068094	sdt_default
0	u	3830.0	3556.492837869254	3747.238481188844	0.1749730160806592	sdt_default
0	u	3835.0	3556.492837869254	3747.238481188844	0.17745404420632238	sdt_default
0	u	3840.0	3556.492837869254	3747.238481188844	0.17975388696948885	sdt_default
0	u	3845.0	3556.492837869254	3747.238481188844	0.18273207981767622	sdt_default
0	u	3850.0	3556.492837869254	3747.238481188844	0.18666291989584943	sdt_default
0	u	3855.0	3556.492837869254	3747.238481188844	0.1899982595965948	sdt_default
0	u	3860.0	3556.492837869254	3747.238481188844	0.1923019525499093	sdt_default
0	u	3865.0	3556.492837869254	3747.238481188844	0.19363113265545318	sdt_default
0	u	3870.0	3556.492837869254	3747.238481188844	0.19509400041664227	sdt_default
0	u	3875.0	3556.492837869254	3747.238481188844	0.19583265607961656	sdt_default
0	u	3880.0	3556.492837869254	3747.238481188844	0.1955980847695818	sdt_default
0	u	3885.0	3556.492837869254	3747.238481188844	0.19401333689365724	sdt_default
0	u	3890.0	3556.492837869254	3747.238481188844	0.18536296843223193	sdt_default
0	u	3895.0	3556.492837869254	3747.238481188844	0.15001312316111565	sdt_default
0	u	3900.0	3556.492837869254	3747.238481188844	0.0863120555368485	sdt_default
0	u	3905.0	3556.492837869254	3747.238481188844	0.008623717966106028	sdt_default
0	u	3910.0	3556.492837869254	3747.238481188844	0.003879707982156899	sdt_default
0	u	3915.0	3556.492837869254	3747.238481188844	0.00016144294976958934	sdt_default
0	u	3920.0	3556.492837869254	3747.238481188844	3.768089355128146e-05	sdt_default
0	u	3925.0	3556.492837869254	3747.238481188844	1.1423170980054114e-05	sdt_default
0	u	3930.0	3556.492837869254	3747.238481188844	2.393597399476896e-06	sdt_default
0	u	3935.0	3556.492837869254	3747.238481188844	5.894926282874862e-07	sdt_default
0	u	3940.0	3556.492837869254	3747.238481188844	4.953743030935352e-07	sdt_default
0	u	3945.0	3556.492837869254	3747.238481188844	2.808811184099252e-07	sdt_default
0	u	3950.0	3556.492837869254	3747.238481188844	2.396458818977479e-07	sdt_default
0	u	3955.0	3556.492837869254	3747.238481188844	4.1634118064588806e-07	sdt_default
0	u	3960.0	3556.492837869254	3747.238481188844	1.1171713210396751e-06	sdt_default
0	u	3965.0	3556.492837869254	3747.238481188844	1.610052532346796e-06	sdt_default
0	u	3970.0	3556.492837869254	3747.238481188844	9.77860677822774e-07	sdt_default
0	u	3975.0	3556.492837869254	3747.238481188844	2.548133553047988e-07	sdt_default
0	u	3980.0	3556.492837869254	3747.238481188844	2.5790305645585304e-07	sdt_default
0	u	3985.0	3556.492837869254	3747.238481188844	2.609936509614862e-07	sdt_default
0	u	3990.0	3556.492837869254	3747.238481188844	3.5862359039892305e-07	sdt_default
0	u	3995.0	3556.492837869254	3747.238481188844	2.6722530111348827e-07	sdt_default
0	u	4000.0	3556.492837869254	3747.238481188844	2.703583785809841e-07	sdt_default
0	u	4005.0	3556.492837869254	3747.238481188844	2.734790938260269e-07	sdt_default
0	u	4010.0	3556.492837869254	3747.238481188844	2.7662292417495547e-07	sdt_default
0	u	4015.0	3556.492837869254	3747.238481188844	2.797846883424868e-07	sdt_default
0	u	4020.0	3556.492837869254	3747.238481188844	2.8295189135364833e-07	sdt_default
0	u	4025.0	3556.492837869254	3747.238481188844	2.8613745230220914e-07	sdt_default
0	u	4030.0	3556.492837869254	3747.238481188844	2.8933746697226316e-07	sdt_default
0	u	4035.0	3556.492837869254	3747.238481188844	4.3420848633990954e-07	sdt_default
0	u	4040.0	3556.492837869254	3747.238481188844	1.1986893309112595e-06	sdt_default
0	u	4045.0	3556.492837869254	3747.238481188844	1.7721073976550415e-06	sdt_default
0	u	4050.0	3556.492837869254	3747.238481188844	1.966415480334096e-06	sdt_default
0	u	4055.0	3556.492837869254	3747.238481188844	7.903439849323269e-07	sdt_default
0	u	4060.0	3556.492837869254	3747.238481188844	3.0567343477705895e-07	sdt_default
0	u	4065.0	3556.492837869254	3747.238481188844	3.0737224337394717e-07	sdt_default
0	u	4070.0	3556.492837869254	3747.238481188844	3.091047968421683e-07	sdt_default
0	u	4075.0	3556.492837869254	3747.238481188844	7.557771459223238e-07	sdt_default
0	u	4080.0	3556.492837869254	3747.238481188844	2.4640594002925816e-06	sdt_default
0	u	4085.0	3556.492837869254	3747.238481188844	3.671749841685416e-06	sdt_default
0	u	4090.0	3556.492837869254	3747.238481188844	3.7583627267931498e-06	sdt_default
0	u	4095.0	3556.492837869254	3747.238481188844	1.601775328965717e-06	sdt_default
0	u	4100.0	3556.492837869254	3747.238481188844	3.194098186072955e-07	sdt_default
0	u	4105.0	3556.492837869254	3747.238481188844	1.6598168325866729e-06	sdt_default
0	u	4110.0	3556.492837869254	3747.238481188844	3.840639310957426e-06	sdt_default
0	u	4115.0	3556.492837869254	3747.238481188844	3.519663514601835e-06	sdt_default
0	u	4120.0	3556.492837869254	3747.238481188844	1.4772830026574816e-06	sdt_default
0	u	4125.0	3556.492837869254	3747.238481188844	3.2812755401088234e-07	sdt_default
0	u	4130.0	3556.492837869254	3747.238481188844	3.2988238275778437e-07	sdt_default
0	u	4135.0	3556.492837869254	3747.238481188844	3.3164095829635296e-07	sdt_default
0	u	4140.0	3556.492837869254	3747.238481188844	3.3340320269069616e-07	sdt_default
0	u	4145.0	3556.492837869254	3747.238481188844	3.3516812851754104e-07	sdt_default
0	u	4150.0	3556.492837869254	3747.238481188844	3.369376765484203e-07	sdt_default
0	u	4155.0	3556.492837869254	3747.238481188844	3.3870348370945734e-07	sdt_default
0	u	4160.0	3556.492837869254	3747.238481188844	3.4047616947658056e-07	sdt_default
0	u	4165.0	3556.492837869254	3747.238481188844	3.422532549005727e-07	sdt_default
0	u	4170.0	3556.492837869254	3747.238481188844	3.4403428479935475e-07	sdt_default
0	u	4175.0	3556.492837869254	3747.238481188844	3.458105537989573e-07	sdt_default
0	u	4180.0	3556.492837869254	3747.238481188844	3.4759080153601806e-07	sdt_default
0	u	4185.0	3556.492837869254	3747.238481188844	4.008745050942233e-07	sdt_default
0	u	4190.0	3556.492837869254	3747.238481188844	1.2790530750019201e-06	sdt_default
0	u	4195.0	3556.492837869254	3747.238481188844	1.9544393515565197e-06	sdt_default
0	u	4200.0	3556.492837869254	3747.238481188844	1.7590343957035017e-06	sdt_default
0	u	4205.0	3556.492837869254	3747.238481188844	9.08403847453363e-07	sdt_default
0	u	4210.0	3556.492837869254	3747.238481188844	4.527393742549078e-07	sdt_default
0	u	4215.0	3556.492837869254	3747.238481188844	6.598009997735341e-07	sdt_default
0	u	4220.0	3556.492837869254	3747.238481188844	4.154130815687391e-07	sdt_default
0	u	4225.0	3556.492837869254	3747.238481188844	3.638810000336682e-07	sdt_default
0	u	4230.0	3556.492837869254	3747.238481188844	3.6570224477434586e-07	sdt_default
0	u	4235.0	3556.492837869254	3747.238481188844	3.6751904701190185e-07	sdt_default
0	u	4240.0	3556.492837869254	3747.238481188844	3.693321240760623e-07	sdt_default
0	u	4245.0	3556.492837869254	3747.238481188844	3.711692556500917e-07	sdt_default
0	u	4250.0	3556.492837869254	3747.238481188844	3.730073537701877e-07	sdt_default
0	u	4255.0	3556.492837869254	3747.238481188844	3.7484638945841347e-07	sdt_default
0	u	4260.0	3556.492837869254	3747.238481188844	3.766906731616818e-07	sdt_default
0	u	4265.0	3556.492837869254	3747.238481188844	3.7854331761336013e-07	sdt_default
0	u	4270.0	3556.492837869254	3747.238481188844	3.8040142391359567e-07	sdt_default
0	u	4275.0	3556.492837869254	3747.238481188844	3.822652214623206e-07	sdt_default
0	u	4280.0	3556.492837869254	3747.238481188844	3.8413478394627416e-07	sdt_default
0	u	4285.0	3556.492837869254	3747.238481188844	3.8600634453559643e-07	sdt_default
0	u	4290.0	3556.492837869254	3747.238481188844	3.8788072036065326e-07	sdt_default
0	u	4295.0	3556.492837869254	3747.238481188844	3.897569634228485e-07	sdt_default
0	u	4300.0	3556.492837869254	3747.238481188844	3.916349992736904e-07	sdt_default
0	u	4305.0	3556.492837869254	3747.238481188844	3.93512928681634e-07	sdt_default
0	u	4310.0	3556.492837869254	3747.238481188844	3.953919975643946e-07	sdt_default
0	u	4315.0	3556.492837869254	3747.238481188844	3.972593024896087e-07	sdt_default
0	u	4320.0	3556.492837869254	3747.238481188844	3.9913169497150714e-07	sdt_default
0	u	4325.0	3556.492837869254	3747.238481188844	4.010111523688256e-07	sdt_default
0	u	4330.0	3556.492837869254	3747.238481188844	4.028850197285882e-07	sdt_default
0	u	4335.0	3556.492837869254	3747.238481188844	4.047825430625812e-07	sdt_default
0	u	4340.0	3556.492837869254	3747.238481188844	4.066891082540386e-07	sdt_default
0	u	4345.0	3556.492837869254	3747.238481188844	4.0859922592345e-07	sdt_default
0	u	4350.0	3556.492837869254	3747.238481188844	4.10512870919451e-07	sdt_default
0	u	4355.0	3556.492837869254	3747.238481188844	4.1243003899450485e-07	sdt_default
0	u	4360.0	3556.492837869254	3747.238481188844	4.143507259435928e-07	sdt_default
0	u	4365.0	3556.492837869254	3747.238481188844	4.1627492363332026e-07	sdt_default
0	u	4370.0	3556.492837869254	3747.238481188844	4.182014528036264e-07	sdt_default
0	u	4375.0	3556.492837869254	3747.238481188844	4.201220450416713e-07	sdt_default
0	u	4380.0	3556.492837869254	3747.238481188844	4.220321022368652e-07	sdt_default
0	u	4385.0	3556.492837869254	3747.238481188844	4.2394936727058194e-07	sdt_default
0	u	4390.0	3556.492837869254	3747.238481188844	4.25862326895412e-07	sdt_default
0	u	4395.0	3556.492837869254	3747.238481188844	4.2777390099577266e-07	sdt_default
0	u	4400.0	3556.492837869254	3747.238481188844	4.749042550341768e-07	sdt_default
0	u	4405.0	3556.492837869254	3747.238481188844	4.770204901633514e-07	sdt_default
0	u	4410.0	3556.492837869254	3747.238481188844	4.335148198936997e-07	sdt_default
0	u	4415.0	3556.492837869254	3747.238481188844	4.354254075742483e-07	sdt_default
0	u	4420.0	3556.492837869254	3747.238481188844	4.373501294847393e-07	sdt_default
0	u	4425.0	3556.492837869254	3747.238481188844	4.392253448074154e-07	sdt_default
0	u	4430.0	3556.492837869254	3747.238481188844	4.411323181380392e-07	sdt_default
0	u	4435.0	3556.492837869254	3747.238481188844	4.431829432354784e-07	sdt_default
0	u	4440.0	3556.492837869254	3747.238481188844	4.4512868773978933e-07	sdt_default
0	u	4445.0	3556.492837869254	3747.238481188844	4.470886264464201e-07	sdt_default
0	u	4450.0	3556.492837869254	3747.238481188844	4.4905130810526263e-07	sdt_default
0	u	4455.0	3556.492837869254	3747.238481188844	4.5103480800985216e-07	sdt_default
0	u	4460.0	3556.492837869254	3747.238481188844	4.530208820225814e-07	sdt_default
0	u	4465.0	3556.492837869254	3747.238481188844	4.5502186279753005e-07	sdt_default
0	u	4470.0	3556.492837869254	3747.238481188844	4.733914768566786e-07	sdt_default
0	u	4475.0	3556.492837869254	3747.238481188844	7.344753276977258e-07	sdt_default
0	u	4480.0	3556.492837869254	3747.238481188844	1.0677325045006002e-06	sdt_default
0	u	4485.0	3556.492837869254	3747.238481188844	1.4428546618380628e-06	sdt_default
0	u	4490.0	3556.492837869254	3747.238481188844	1.5226177342905065e-06	sdt_default
0	u	4495.0	3556.492837869254	3747.238481188844	8.752369016518518e-07	sdt_default
0	u	4500.0	3556.492837869254	3747.238481188844	5.481254109995314e-07	sdt_default
0	u	4505.0	3556.492837869254	3747.238481188844	4.7037705667762384e-07	sdt_default
0	u	4510.0	3556.492837869254	3747.238481188844	4.71623425200812e-07	sdt_default
0	u	4515.0	3556.492837869254	3747.238481188844	4.728725192607035e-07	sdt_default
0	u	4520.0	3556.492837869254	3747.238481188844	4.741451551117528e-07	sdt_default
0	u	4525.0	3556.492837869254	3747.238481188844	4.753949267959997e-07	sdt_default
0	u	4530.0	3556.492837869254	3747.238481188844	6.622837804715234e-07	sdt_default
0	u	4535.0	3556.492837869254	3747.238481188844	1.433673105025663e-06	sdt_default
0	u	4540.0	3556.492837869254	3747.238481188844	1.714793440649026e-06	sdt_default
0	u	4545.0	3556.492837869254	3747.238481188844	1.1022805597295265e-06	sdt_default
0	u	4550.0	3556.492837869254	3747.238481188844	4.81584331673894e-07	sdt_default
0	u	4555.0	3556.492837869254	3747.238481188844	4.82801799544797e-07	sdt_default
0	u	4560.0	3556.492837869254	3747.238481188844	4.840070633057301e-07	sdt_default
0	u	4565.0	3556.492837869254	3747.238481188844	4.85199476536985e-07	sdt_default
0	u	4570.0	3556.492837869254	3747.238481188844	1.1929145314173104e-06	sdt_default
0	u	4575.0	3556.492837869254	3747.238481188844	5.060377736148002e-06	sdt_default
0	u	4580.0	3556.492837869254	3747.238481188844	8.128290615873433e-06	sdt_default
0	u	4585.0	3556.492837869254	3747.238481188844	5.5693748537981885e-06	sdt_default
0	u	4590.0	3556.492837869254	3747.238481188844	1.4525352385638431e-06	sdt_default
0	u	4595.0	3556.492837869254	3747.238481188844	4.922418834060265e-07	sdt_default
0	u	4600.0	3556.492837869254	3747.238481188844	4.934145724768196e-07	sdt_default
0	u	4605.0	3556.492837869254	3747.238481188844	4.946009644676279e-07	sdt_default
0	u	4610.0	3556.492837869254	3747.238481188844	4.957953302051653e-07	sdt_default
0	u	4615.0	3556.492837869254	3747.238481188844	4.969946322487103e-07	sdt_default
0	u	4620.0	3556.492837869254	3747.238481188844	4.982173099386899e-07	sdt_default
0	u	4625.0	3556.492837869254	3747.238481188844	4.994451580536845e-07	sdt_default
0	u	4630.0	3556.492837869254	3747.238481188844	5.006900199868776e-07	sdt_default
0	u	4635.0	3556.492837869254	3747.238481188844	5.019496201751275e-07	sdt_default
0	u	4640.0	3556.492837869254	3747.238481188844	5.032238052047324e-07	sdt_default
0	u	4645.0	3556.492837869254	3747.238481188844	5.044873801962209e-07	sdt_default
0	u	4650.0	3556.492837869254	3747.238481188844	5.057706467015375e-07	sdt_default
0	u	4655.0	3556.492837869254	3747.238481188844	5.070181913482667e-07	sdt_default
0	u	4660.0	3556.492837869254	3747.238481188844	5.082473471421319e-07	sdt_default
0	u	4665.0	3556.492837869254	3747.238481188844	5.094377748725166e-07	sdt_default
0	u	4670.0	3556.492837869254	3747.238481188844	5.106276826900086e-07	sdt_default
0	u	4675.0	3556.492837869254	3747.238481188844	5.117929803429503e-07	sdt_default
0	u	4680.0	3556.492837869254	3747.238481188844	5.129568735739895e-07	sdt_default
0	u	4685.0	3556.492837869254	3747.238481188844	5.141065763509236e-07	sdt_default
0	u	4690.0	3556.492837869254	3747.238481188844	5.152388085831168e-07	sdt_default
0	u	4695.0	3556.492837869254	3747.238481188844	5.16350544699404e-07	sdt_default
0	u	4700.0	3556.492837869254	3747.238481188844	7.898375730097119e-07	sdt_default
0	u	4705.0	3556.492837869254	3747.238481188844	6.769303597384969e-07	sdt_default
0	u	4710.0	3556.492837869254	3747.238481188844	5.197178703294409e-07	sdt_default
0	u	4715.0	3556.492837869254	3747.238481188844	5.208303163143409e-07	sdt_default
0	u	4720.0	3556.492837869254	3747.238481188844	5.219340631113919e-07	sdt_default
0	u	4725.0	3556.492837869254	3747.238481188844	5.230357287117342e-07	sdt_default
0	u	4730.0	3556.492837869254	3747.238481188844	7.668813437536771e-07	sdt_default
0	u	4735.0	3556.492837869254	3747.238481188844	6.910476780870417e-07	sdt_default
0	u	4740.0	3556.492837869254	3747.238481188844	5.262191195796369e-07	sdt_default
