col1,col2
683.0,2.6929099476547e-05
683.5,3.280589953647e-05
684.0,3.8051301089581e-05
684.5,4.6311801270349e-05
685.0,5.1926999731222e-05
685.5,5.893030174775e-05
686.0,6.4831700001378e-05
686.5,6.6180400608573e-05
687.0,6.5668697061483e-05
687.5,6.5351698140148e-05
688.0,6.283370021265e-05
688.5,6.0099100664956e-05
689.0,5.7880901294993e-05
689.5,5.5789401812945e-05
690.0,5.3712701628683e-05
690.5,5.1850198360626e-05
691.0,5.2576699090423e-05
691.5,5.2714298362844e-05
692.0,5.437259824248e-05
692.5,5.6724700698396e-05
693.0,5.9463800425874e-05
693.5,6.0975100495853e-05
694.0,6.6147396864835e-05
694.5,6.9050598540343e-05
695.0,7.1944399678614e-05
695.5,7.4693998612929e-05
696.0,7.5588199251797e-05
696.5,7.4446099461056e-05
697.0,7.2034003096633e-05
697.5,7.0990397944115e-05
698.0,6.9251000240911e-05
698.5,6.4728097640909e-05
699.0,6.3043800764717e-05
699.5,5.9645801229635e-05
700.0,5.6832599511836e-05
700.5,5.4585401812801e-05
701.0,5.4569798521698e-05
701.5,5.2817900723312e-05
702.0,5.2893301472068e-05
702.5,5.4261301556835e-05
703.0,5.4411601013271e-05
703.5,5.3972598834662e-05
704.0,5.6288299674634e-05
704.5,5.6279699492734e-05
705.0,5.9918300394202e-05
705.5,6.2652303313371e-05
706.0,6.3729799876455e-05
706.5,6.6270898969378e-05
707.0,6.8385299528018e-05
707.5,7.2856601036619e-05
708.0,7.1038397436496e-05
708.5,7.4007701186929e-05
709.0,7.4359901191201e-05
709.5,7.7065502409823e-05
710.0,7.3256996984128e-05
710.5,7.3602299380582e-05
711.0,7.1050199039746e-05
711.5,7.1421396569349e-05
712.0,6.8414003180806e-05
712.5,6.7844099248759e-05
713.0,6.5777399868239e-05
713.5,6.4683401433285e-05
714.0,6.1392798670568e-05
714.5,5.9504400269361e-05
715.0,5.8811798226088e-05
715.5,5.5771699408069e-05
716.0,5.697830056306e-05
716.5,5.5212098232005e-05
717.0,5.3317300626077e-05
717.5,5.2721199608641e-05
718.0,5.0868999096565e-05
718.5,5.3133600886213e-05
719.0,5.0474700401537e-05
719.5,5.2198298362782e-05
720.0,5.3969099099049e-05
720.5,5.4204399930313e-05
721.0,5.4350399295799e-05
721.5,5.5289699957939e-05
722.0,5.8375098888064e-05
722.5,6.1802798882127e-05
723.0,6.3881299865898e-05
723.5,6.6214997787029e-05
724.0,6.6879401856568e-05
724.5,7.2017202910502e-05
725.0,7.0242698711809e-05
725.5,7.224090222735e-05
726.0,7.2483097028453e-05
726.5,7.0939102442935e-05
727.0,6.884390313644e-05
727.5,6.6296597651672e-05
728.0,6.2017701566219e-05
728.5,5.8921301388182e-05
729.0,5.5063701438485e-05
729.5,5.2482399041764e-05
730.0,4.8792899178807e-05
730.5,4.6587698307121e-05
731.0,4.486719990382e-05
731.5,4.248440018273e-05
732.0,4.1615501686465e-05
732.5,3.9753998862579e-05
733.0,3.9938200643519e-05
733.5,3.9018501411192e-05
734.0,3.7679801607737e-05
734.5,3.8626600144198e-05
